
0.060000000000000005	0.12999999999999998	0.04	0.05	0.22000000000000006	0.4200000000000002	0.7400000000000004	1.320000000000001	0.6000000000000003	0.8600000000000005
0.03	0.08	0.08	0.009999999999999997	0.3300000000000001	0.48000000000000026	0.9500000000000006	2.0000000000000013	1.0700000000000007	1.470000000000001
0.019999999999999997	0.11999999999999998	0.13999999999999999	0.01	0.3300000000000001	0.5700000000000003	1.1800000000000008	2.4199999999999924	1.260000000000001	1.8200000000000014
0.01	0.19000000000000003	0.17	0.02	0.3300000000000001	0.6000000000000003	1.330000000000001	2.819999999999984	1.5100000000000011	2.010000000000001
0.01	0.19000000000000003	0.20000000000000004	0.01	0.34000000000000014	0.6900000000000004	1.5200000000000011	3.089999999999978	1.5900000000000012	2.259999999999996
0.03	0.18000000000000002	0.23000000000000007	0	0.38000000000000017	0.6900000000000004	1.5600000000000012	3.239999999999975	1.7000000000000013	2.479999999999991
0.019999999999999997	0.15	0.22000000000000006	0.019999999999999997	0.3900000000000002	0.7000000000000004	1.5700000000000012	3.429999999999971	1.8800000000000014	2.669999999999987
0	0.19000000000000003	0.23000000000000007	0.009999999999999997	0.4400000000000002	0.7100000000000004	1.7100000000000013	3.5899999999999674	1.9000000000000015	2.7499999999999853
0.03	0.21000000000000005	0.26000000000000006	0.01	0.47000000000000025	0.7500000000000004	1.8100000000000014	3.7799999999999634	1.9900000000000015	2.809999999999984
0.009999999999999997	0.19000000000000003	0.2700000000000001	0.01	0.5000000000000002	0.8000000000000005	1.9000000000000015	3.8799999999999613	2.0000000000000013	2.959999999999981
0.04	0.21000000000000005	0.2800000000000001	0.01	0.4500000000000002	0.8000000000000005	1.8500000000000014	3.9699999999999593	2.1399999999999983	3.0699999999999785
0.03	0.25000000000000006	0.2700000000000001	0.019999999999999997	0.4700000000000002	0.8000000000000005	1.9100000000000015	4.089999999999957	2.199999999999997	3.1299999999999772
0.019999999999999997	0.25000000000000006	0.3000000000000001	0.01	0.5000000000000002	0.8400000000000005	2.020000000000001	4.2199999999999545	2.2199999999999966	3.239999999999975
0.01	0.26000000000000006	0.3000000000000001	0.03	0.5200000000000002	0.8700000000000006	2.099999999999999	4.339999999999952	2.259999999999996	3.319999999999973
0	0.2700000000000001	0.2900000000000001	0.04	0.5400000000000003	0.8800000000000006	2.149999999999998	4.4499999999999496	2.3199999999999945	3.3899999999999717
0.009999999999999997	0.2800000000000001	0.3000000000000001	0.03	0.5600000000000003	0.8800000000000006	2.209999999999997	4.539999999999948	2.349999999999994	3.429999999999971
0	0.25000000000000006	0.2900000000000001	0.04	0.5600000000000003	0.8800000000000006	2.1899999999999973	4.629999999999946	2.4599999999999915	3.5499999999999683
0.01	0.2900000000000001	0.2800000000000001	0.05	0.5600000000000003	0.8900000000000006	2.2299999999999964	4.689999999999944	2.479999999999991	3.609999999999967
0	0.3000000000000001	0.2700000000000001	0.060000000000000005	0.5300000000000002	0.8900000000000006	2.2199999999999966	4.7799999999999425	2.579999999999989	3.6399999999999664
0	0.3200000000000001	0.2900000000000001	0.04	0.5600000000000003	0.8900000000000006	2.3199999999999945	4.859999999999941	2.5599999999999894	3.699999999999965
0.01	0.36000000000000015	0.2800000000000001	0.05	0.5300000000000002	0.8700000000000006	2.3199999999999945	4.929999999999939	2.629999999999988	3.7399999999999642
0	0.3300000000000001	0.3100000000000001	0.02	0.5200000000000002	0.8700000000000006	2.339999999999994	4.999999999999938	2.679999999999987	3.799999999999963
0.01	0.36000000000000015	0.3100000000000001	0.02	0.5500000000000003	0.8900000000000006	2.4199999999999924	5.099999999999936	2.6999999999999864	3.7799999999999634
0.01	0.37000000000000016	0.2900000000000001	0.04	0.5200000000000002	0.9000000000000006	2.389999999999993	5.149999999999935	2.7799999999999847	3.849999999999962
0	0.35000000000000014	0.3100000000000001	0.019999999999999997	0.5200000000000002	0.8900000000000006	2.4099999999999926	5.199999999999934	2.809999999999984	3.8699999999999615
0.01	0.34000000000000014	0.3300000000000001	0	0.5200000000000002	0.8800000000000006	2.4099999999999926	5.229999999999933	2.8399999999999834	3.9699999999999593
0	0.34000000000000014	0.3000000000000001	0.03	0.5400000000000003	0.8900000000000006	2.4199999999999924	5.289999999999932	2.8899999999999824	3.999999999999959
0	0.35000000000000014	0.2900000000000001	0.04	0.5600000000000003	0.8900000000000006	2.4499999999999917	5.339999999999931	2.909999999999982	3.9899999999999594
0	0.34000000000000014	0.3200000000000001	0.01	0.5700000000000003	0.9000000000000006	2.5099999999999905	5.409999999999929	2.9199999999999817	3.9899999999999594
0	0.3300000000000001	0.3300000000000001	0.01	0.5500000000000003	0.9000000000000006	2.4999999999999907	5.4399999999999284	2.959999999999981	4.079999999999957
0	0.35000000000000014	0.3200000000000001	0.02	0.5500000000000003	0.9200000000000006	2.5599999999999894	5.489999999999927	2.949999999999981	4.119999999999957
0.01	0.35000000000000014	0.3200000000000001	0.019999999999999997	0.5600000000000003	0.9300000000000006	2.579999999999989	5.539999999999926	2.9799999999999804	4.139999999999956
0.01	0.36000000000000015	0.3100000000000001	0.03	0.5600000000000003	0.9400000000000006	2.5899999999999888	5.549999999999926	2.9799999999999804	4.189999999999955
0	0.38000000000000017	0.3200000000000001	0.019999999999999997	0.5900000000000003	0.9200000000000006	2.6599999999999873	5.649999999999924	3.00999999999998	4.119999999999957
